item_id,category_id,popularity,most_frequent_property
43347,1007,0.0,961
10141,744,0.0,112
48985,926,9.0,888
51231,1059,0.0,654
36052,421,0.0,888
33090,1301,0.0,202
57282,242,5.0,790
49969,1250,0.0,797
36090,242,1.0,888
64013,1186,0.0,720
27863,360,1.0,536
27250,1680,0.0,830
46175,451,0.0,74
33988,-1,2.0,-1
12928,1301,0.0,888
33782,1675,1.0,227
38996,-1,1.0,-1
18256,1007,0.0,709
40892,-1,1.0,-1
177,499,0.0,283
68163,-1,3.0,-1
17961,1504,0.0,790
42856,5,17.0,566
22489,479,3.0,38
62742,1084,1.0,227
44393,1578,119.0,888
4154,1070,0.0,790
30344,1670,1.0,888
4107,65,8.0,6
67197,730,2.0,364
10184,1409,11.0,1075
57298,421,0.0,698
13885,769,1.0,698
41521,1301,0.0,960
17706,1135,15.0,888
22620,1483,1.0,888
30179,273,0.0,960
49540,1286,2.0,776
52151,493,0.0,880
3847,1680,2.0,-2
5399,1628,0.0,888
52435,-1,7.0,-1
51728,-1,1.0,-1
6840,-1,2.0,-1
4121,1510,0.0,928
31112,1173,71.0,-2
21573,-1,104.0,-1
1483,1011,22.0,-2
13762,1,1.0,888
41005,1639,2.0,227
22000,342,0.0,451
10604,1694,9.0,765
5776,56,6.0,790
1418,342,0.0,888
57316,1408,0.0,434
42719,459,1.0,790
44745,324,0.0,888
7412,1173,10.0,400
19568,1628,4.0,790
63622,876,0.0,888
20086,1250,0.0,-2
24745,914,6.0,292
12859,491,14.0,208
40765,1477,0.0,981
21730,196,347.0,888
27498,1412,0.0,230
45355,126,8.0,928
56128,317,0.0,888
20073,414,0.0,888
68033,769,2.0,790
69495,-1,3.0,-1
70720,227,0.0,678
30513,1650,18.0,888
5374,65,2.0,888
4466,-1,1.0,-1
27940,173,0.0,227
34759,1250,0.0,720
67486,1375,413.0,400
39393,84,0.0,888
19934,1317,124.0,888
26803,1421,1.0,790
27004,48,0.0,888
56553,1113,0.0,776
21576,1533,0.0,720
6486,1091,0.0,810
8420,1301,0.0,-2
45086,1528,0.0,888
30810,1237,10.0,888
41464,936,6.0,283
52366,1375,0.0,400
69348,1203,2.0,-2
56819,1385,0.0,348
66937,646,0.0,364
48268,342,0.0,451
43051,1221,22.0,888
68424,209,1.0,6
12943,818,1.0,888
68977,1192,31.0,698
30413,342,1.0,888
68618,977,0.0,939
14796,421,0.0,642
2663,389,0.0,575
17954,1489,0.0,698
49361,598,0.0,960
41120,1504,3.0,790
55983,1378,0.0,202
58905,1403,209.0,790
14169,1623,0.0,776
53414,1393,1.0,790
12244,-1,1.0,-1
62567,421,1.0,888
27955,921,0.0,888
8897,251,0.0,839
23748,1680,0.0,790
15200,479,0.0,698
18078,1587,0.0,6
56800,1404,2.0,888
8835,1277,0.0,-3
56151,1084,0.0,698
29880,844,0.0,790
66930,352,0.0,202
61318,-1,1.0,-1
8782,818,28.0,888
38676,173,0.0,47
22298,769,0.0,-2
13277,-1,2.0,-1
19970,1135,0.0,400
65320,1051,3.0,566
63830,-1,3.0,-1
18762,1258,0.0,348
60753,414,0.0,28
34972,928,0.0,981
28686,333,94.0,790
30242,1114,2.0,438
60818,238,31.0,790
63248,1007,0.0,807
17176,228,13.0,790
5516,624,0.0,888
1919,1623,0.0,574
16788,1163,16.0,888
55541,1417,0.0,400
54422,331,0.0,595
60949,1533,2.0,790
52766,-1,7.0,-1
33950,-1,1.0,-1
21249,302,71.0,790
61679,1051,1.0,566
30252,242,2.0,790
19964,-1,6.0,-1
33823,1250,0.0,698
12168,828,0.0,888
56270,730,2.0,888
7385,1007,0.0,398
22011,282,1.0,888
32271,126,1.0,278
5803,1638,0.0,1064
39499,1533,2.0,202
63918,481,0.0,575
49964,64,3.0,1064
21907,1173,23.0,888
66309,173,0.0,227
14364,1114,0.0,888
56405,921,0.0,888
7887,769,0.0,-2
47916,686,2.0,888
57704,342,0.0,962
50066,1320,0.0,888
32125,960,0.0,888
29564,403,0.0,790
53143,1061,0.0,839
55556,1117,394.0,888
21532,1007,0.0,704
12218,35,0.0,202
52799,363,0.0,888
57918,352,0.0,678
26137,1070,1.0,790
70711,353,6.0,678
38072,936,3.0,839
55332,352,0.0,678
29223,173,0.0,-2
45881,1456,7.0,790
69849,730,0.0,888
33273,1578,46.0,19
62214,0,3.0,790
10801,1087,4.0,942
48569,-1,1.0,-1
10030,64,0.0,1064
37776,1142,0.0,764
64003,220,0.0,888
51617,429,11.0,188
6096,491,0.0,-3
39646,299,0.0,27
52297,64,0.0,669
41055,1317,0.0,888
29016,-1,34.0,-1
16389,1533,0.0,790
36826,1564,1.0,761
8609,1279,1.0,888
221,267,1.0,790
66031,1277,0.0,720
37136,491,17.0,839
38138,479,0.0,38
35769,1236,1.0,888
61041,799,9.0,888
22376,1070,9.0,-2
9580,173,0.0,47
58080,227,0.0,888
28882,64,0.0,1064
1411,1111,0.0,776
6693,403,0.0,348
48658,741,0.0,243
1904,619,0.0,888
8637,730,0.0,28
33469,739,0.0,227
4133,1007,1.0,570
8834,-1,1.0,-1
54274,472,0.0,202
44189,173,2.0,400
66778,1282,0.0,163
46380,219,6.0,790
12333,568,0.0,159
19981,3,44.0,790
67163,936,2.0,790
34486,1674,1.0,-3
41167,686,0.0,689
66221,160,4.0,888
32919,342,2.0,888
38919,-1,1.0,-1
44369,937,0.0,776
26936,-1,3.0,-1
52430,959,3.0,230
29164,1250,2.0,790
27654,217,3.0,595
63457,1301,0.0,839
34160,196,0.0,1036
63597,1378,0.0,28
8390,-1,1.0,-1
52290,389,0.0,28
11604,624,3.0,-2
14986,828,3.0,888
29514,84,6.0,400
1004,48,1.0,888
59909,1007,0.0,6
56784,389,0.0,202
6068,1514,0.0,964
29025,1007,0.0,807
57327,739,11.0,28
24508,-1,13.0,-1
6503,74,36.0,790
18238,342,0.0,962
9815,324,0.0,1041
25743,1051,15.0,400
19124,1320,14.0,888
11480,1084,0.0,46
70593,65,1.0,6
34346,1580,2.0,397
15398,1256,0.0,-2
40959,1419,0.0,698
70735,472,0.0,698
5819,739,4.0,202
25324,-1,1.0,-1
2603,-1,9.0,-1
50946,1142,0.0,-3
50774,1186,0.0,348
62400,126,110.0,-2
30500,1603,0.0,888
4661,801,0.0,888
30467,1373,1.0,227
59132,403,0.0,764
56508,1680,2.0,-2
44360,-1,1.0,-1
38782,1533,2.0,720
23065,479,8.0,698
5741,1628,3.0,790
58584,1509,1.0,591
62897,342,0.0,663
10519,382,5.0,790
35240,-1,8.0,-1
32200,562,3.0,948
50003,208,0.0,689
14483,29,0.0,800
46033,646,0.0,888
35364,173,1.0,-2
32905,66,1.0,928
16453,242,2.0,-2
35199,936,7.0,888
57777,270,0.0,888
31824,1503,0.0,888
59523,1007,0.0,631
47280,789,26.0,-2
34939,646,1.0,888
50361,926,2.0,888
2715,779,2.0,-3
69585,1445,0.0,888
25510,769,0.0,202
31546,-1,2.0,-1
50334,-1,1.0,-1
41111,650,4.0,888
51234,958,51.0,-2
58566,718,4.0,584
2356,184,0.0,19
69886,-1,1.0,-1
57124,1244,0.0,-3
18533,518,0.0,888
45141,1173,6.0,888
16442,1285,0.0,575
67317,1528,1.0,-2
59992,56,0.0,468
38577,1378,2.0,839
16140,342,1.0,888
21811,1192,4.0,566
12428,1250,0.0,678
70310,1069,0.0,575
68663,1007,0.0,631
6460,1680,2.0,-2
17325,1098,0.0,888
64503,1639,8.0,1028
3495,117,0.0,6
8190,1070,0.0,369
32328,730,0.0,888
50125,782,0.0,997
58988,227,1.0,-2
16068,1250,4.0,-2
34603,29,0.0,137
7681,860,3.0,790
29013,1007,0.0,807
47287,926,11.0,915
34511,209,0.0,6
49623,575,3.0,888
31050,342,0.0,962
38303,782,0.0,953
51269,642,46.0,-3
1918,816,2.0,888
69630,273,0.0,38
52007,-1,6.0,-1
21908,730,1.0,-2
28049,1250,1.0,790
47157,1301,0.0,441
17805,941,1.0,595
9522,1069,0.0,888
42392,959,0.0,566
42162,624,3.0,790
16696,650,0.0,202
46213,272,0.0,348
9688,1483,4.0,765
44581,769,1.0,790
6518,1623,160.0,790
12170,1301,0.0,243
14634,1356,0.0,888
42694,1279,60.0,915
3839,1384,0.0,888
19595,184,0.0,928
10045,1533,0.0,689
58644,741,0.0,243
22992,746,0.0,888
2910,598,0.0,202
32737,1298,0.0,915
66760,-1,1.0,-1
32099,792,5.0,400
16584,729,4.0,38
56332,1375,3.0,400
52406,65,0.0,888
34848,1342,0.0,839
47927,742,0.0,888
21247,1694,1.0,888
10073,439,2.0,749
18733,410,8.0,1032
25692,1388,1.0,888
61141,1301,0.0,28
16772,828,0.0,888
31034,263,0.0,888
28768,1694,1.0,888
68617,1113,0.0,888
14180,242,7.0,888
36759,84,0.0,888
2979,35,2.0,400
6473,1061,2.0,960
10608,342,0.0,888
38282,65,4.0,-2
50996,586,0.0,400
42867,806,11.0,104
20809,1375,5.0,888
2506,1675,0.0,839
42244,646,0.0,888
11481,1142,0.0,763
23361,686,8.0,888
7365,162,0.0,888
60478,-1,1.0,-1
70530,-1,1.0,-1
19082,1560,0.0,227
59532,228,3.0,888
31174,1142,3.0,159
47019,-1,12.0,-1
52547,1173,63.0,790
64840,1542,4.0,928
37725,1091,0.0,888
54669,1231,5.0,1036
7,512,0.0,19
15546,1421,0.0,-2
37255,1475,1.0,761
52925,414,0.0,6
69068,769,0.0,797
43614,1007,0.0,888
6975,686,0.0,888
11009,1051,123.0,566
16495,332,0.0,6
41136,1580,2.0,689
36526,1286,0.0,888
39480,619,0.0,888
44394,1342,0.0,810
26739,1343,0.0,868
10557,1171,2.0,839
56849,1209,2.0,888
64206,769,0.0,689
61447,-1,1.0,-1
2280,686,1.0,888
63568,685,240.0,790
16266,209,0.0,6
17642,1317,0.0,227
70589,739,0.0,102
39117,1142,0.0,112
4171,1142,0.0,839
65682,924,4.0,888
32327,-1,2.0,-1
47471,1483,1.0,1090
59310,-1,7.0,-1
19269,228,535.0,-2
29958,1301,0.0,243
19242,1694,1.0,1037
33490,512,0.0,810
69692,1613,7.0,451
47036,619,0.0,888
13960,952,0.0,689
31924,-1,1.0,-1
49804,-1,4.0,-1
21510,1053,0.0,888
6575,1153,0.0,839
37473,-1,8.0,-1
61518,1533,3.0,790
17846,1649,0.0,964
2310,403,0.0,776
70601,173,0.0,96
45462,1694,0.0,765
31080,1271,0.0,698
16563,342,0.0,663
4728,1680,0.0,6
66386,558,1.0,-2
24337,686,4.0,790
15545,1051,0.0,400
21367,1098,0.0,202
33552,769,0.0,719
20942,1084,0.0,689
37308,1378,1.0,227
39389,1301,0.0,46
47959,686,0.0,888
985,1504,1.0,790
28815,173,0.0,888
19695,1007,2.0,364
22203,1049,7.0,888
65675,769,1.0,202
27656,1279,6.0,888
18159,352,0.0,790
31751,769,0.0,119
32589,-1,5.0,-1
64602,342,0.0,663
13822,1301,1.0,888
35114,74,1.0,468
12422,984,4.0,591
31589,624,0.0,888
67202,352,2.0,689
11674,686,2.0,486
46602,330,0.0,888
5295,1483,42.0,1032
26908,94,7.0,628
54213,1258,1.0,230
41738,1577,0.0,713
19208,769,7.0,790
21213,244,0.0,790
18985,1035,108.0,790
7177,1418,1.0,713
45026,-1,3.0,-1
35844,499,3.0,776
41202,1114,3.0,-3
11464,1113,0.0,888
3251,173,0.0,888
48635,-1,2.0,-1
13593,1205,0.0,888
3141,818,0.0,888
68231,360,28.0,1075
21679,1663,1.0,888
15747,242,3.0,888
12371,1301,1.0,888
9868,-1,1.0,-1
17524,-1,1.0,-1
39575,624,6.0,790
48609,1285,0.0,961
46016,967,32.0,790
53248,1113,0.0,698
49795,598,1.0,575
53078,282,12.0,-2
17951,3,28.0,790
5768,1205,0.0,888
31484,126,4.0,776
43837,69,1.0,570
35496,1283,1.0,227
50761,333,5.0,698
14374,1142,0.0,570
33842,988,0.0,888
32561,-1,16.0,-1
47244,1007,0.0,-2
40746,1404,5.0,888
6875,1255,0.0,-2
19959,273,0.0,689
17781,1167,1.0,-3
53951,367,1.0,520
42171,342,6.0,544
28756,799,2.0,698
42901,1142,0.0,709
34530,-1,1.0,-1
34431,1026,3.0,512
47793,1192,1.0,566
44280,-1,8.0,-1
17997,1051,1.0,400
66070,512,0.0,575
9156,1135,1.0,400
21795,1511,1.0,776
57645,1301,7.0,441
50782,65,8.0,888
66538,354,0.0,46
56363,-1,2.0,-1
38415,173,0.0,227
7350,1421,0.0,790
19533,1171,0.0,888
27348,578,16.0,790
62701,1114,4.0,790
26044,173,0.0,6
868,1172,0.0,698
11108,126,4.0,790
10477,1221,1.0,888
8243,79,0.0,283
64906,1142,0.0,112
8275,1320,1.0,-2
65968,1404,25.0,790
12973,1410,0.0,888
42186,1402,0.0,6
50471,35,5.0,202
9922,342,0.0,962
62379,353,0.0,888
19487,558,0.0,546
10892,1589,22.0,810
37693,1007,0.0,283
5097,769,0.0,790
9243,1694,0.0,1032
27376,512,0.0,28
37924,84,0.0,888
26337,284,0.0,698
42285,1142,0.0,159
52636,1173,4.0,400
30673,-1,1.0,-1
1746,-1,3.0,-1
62751,1250,0.0,-2
4884,1163,0.0,113
69363,264,0.0,810
62425,1503,1.0,551
10637,342,0.0,888
33379,-1,17.0,-1
45452,1147,3.0,-3
50879,135,0.0,810
8209,996,0.0,960
64408,185,12.0,790
46933,1069,0.0,698
33070,1454,2.0,790
44994,342,0.0,451
24275,130,0.0,202
66157,1142,0.0,807
69859,1171,6.0,-2
54732,1301,0.0,839
30824,1135,0.0,888
55814,1069,0.0,839
60619,769,2.0,-2
34703,1496,1.0,888
6249,1646,0.0,-2
15560,1126,2.0,810
35425,69,0.0,1036
4894,295,4.0,566
33072,342,0.0,204
3314,1076,0.0,186
9993,386,7.0,790
64852,1105,153.0,790
61211,1301,0.0,888
41797,1026,15.0,839
17904,342,0.0,663
45416,1285,0.0,202
41942,-1,49.0,-1
22891,959,4.0,591
36046,481,0.0,38
6570,1393,0.0,159
43696,1221,6.0,-2
68292,1120,0.0,225
28271,1254,1.0,888
52912,828,0.0,451
46379,1250,0.0,678
2867,967,34.0,-2
14806,-1,24.0,-1
70529,1142,1.0,-2
28132,988,2.0,202
52704,1163,22.0,-2
63569,342,0.0,962
47026,1680,0.0,790
57710,1567,6.0,888
32497,173,0.0,47
39249,1670,8.0,888
29881,184,0.0,713
10120,1301,0.0,441
37374,1576,0.0,888
23655,1477,0.0,981
42017,64,0.0,283
2544,-1,1.0,-1
15499,1111,0.0,283
46991,1,12.0,888
17645,403,0.0,689
47858,558,7.0,790
20082,248,11.0,790
48335,1483,1.0,422
36619,1613,9.0,-3
10168,324,0.0,645
34635,-1,1.0,-1
27819,1250,0.0,790
24668,707,16.0,701
27451,1305,54.0,790
24691,421,0.0,888
6812,242,0.0,790
31811,914,0.0,790
21044,1026,2.0,23
19502,330,0.0,645
22448,1635,11.0,-3
31444,1415,0.0,660
59540,1605,1.0,888
41878,342,0.0,962
32470,327,5.0,790
43234,217,0.0,595
29773,173,0.0,6
33955,227,1.0,-2
60110,789,3.0,731
68048,479,168.0,790
34789,-1,1.0,-1
26575,891,0.0,283
43755,242,0.0,888
48959,1342,0.0,575
5748,227,0.0,678
11680,-1,35.0,-1
22138,959,1.0,227
47120,1069,0.0,698
20840,523,0.0,888
65143,799,21.0,790
27140,683,0.0,888
57805,769,0.0,790
63529,1166,0.0,854
35094,1244,1.0,994
5182,1342,0.0,888
27209,421,0.0,660
3516,279,1.0,384
20926,1010,6.0,348
31789,819,0.0,293
37826,1675,0.0,839
987,-1,1.0,-1
8652,65,1.0,888
43310,1135,1.0,888
42128,1635,3.0,-3
19566,1680,2.0,790
45423,704,1.0,888
32752,1301,0.0,441
48996,35,0.0,400
40402,173,0.0,202
13513,535,3.0,28
33101,618,2.0,-2
29804,-1,5.0,-1
41672,342,4.0,663
38729,1171,1.0,250
48454,173,0.0,96
13664,209,20.0,189
9020,70,0.0,243
7276,342,7.0,663
16102,70,1.0,575
43742,1677,1.0,698
12135,1522,0.0,810
34223,769,2.0,790
30096,1186,1.0,628
45352,1663,4.0,888
41732,1392,1.0,790
21045,84,2.0,888
53049,1303,0.0,1060
37390,1070,4.0,790
44032,439,0.0,888
3005,924,3.0,888
36950,-1,2.0,-1
57392,342,1.0,888
39381,1680,0.0,678
31402,819,0.0,847
70023,251,0.0,888
58821,1483,2.0,888
33227,1355,0.0,847
63142,227,107.0,453
16138,976,0.0,575
29739,-1,11.0,-1
45055,1120,3.0,888
43824,-1,3.0,-1
59571,330,0.0,888
28432,1118,10.0,839
61560,1142,1.0,348
17334,342,0.0,888
49746,86,3.0,888
373,192,0.0,790
37814,1376,0.0,112
8472,1514,13.0,-2
58760,1344,1.0,776
3996,158,0.0,189
30790,342,10.0,962
41789,746,0.0,790
32831,818,1.0,888
69839,1432,0.0,28
12611,-1,1.0,-1
58016,646,0.0,61
23252,1007,0.0,543
10456,1142,0.0,776
10409,-1,2.0,-1
34103,-1,1.0,-1
55967,1172,0.0,344
28198,1408,0.0,839
27855,126,1.0,790
56122,-1,1.0,-1
58663,1089,619.0,-2
22608,64,0.0,921
21003,209,0.0,6
28301,617,0.0,348
60917,1358,0.0,46
55076,126,4.0,790
67902,1113,0.0,888
38228,1255,4.0,-2
36710,959,1.0,698
20148,535,0.0,810
37565,64,2.0,283
69671,-1,1.0,-1
44264,618,2.0,294
45571,173,0.0,928
43386,575,0.0,776
67804,558,3.0,-3
68572,686,0.0,888
20811,948,2.0,553
48442,1076,5.0,186
61908,-1,1.0,-1
66370,173,1.0,888
48489,1663,2.0,810
27490,-1,1.0,-1
58539,1051,0.0,400
70207,801,0.0,6
55907,208,1.0,470
5430,512,0.0,689
31141,518,0.0,434
40926,342,0.0,888
478,1142,0.0,-3
7231,819,0.0,553
58032,414,0.0,888
29343,844,3.0,490
59035,988,6.0,689
67680,-1,4.0,-1
23991,703,0.0,888
46762,806,1.0,839
10198,508,0.0,888
46636,828,2.0,561
52596,282,0.0,888
13495,65,0.0,888
9324,389,0.0,888
16542,1179,0.0,888
63922,1677,1.0,689
35370,1120,0.0,-3
9075,881,5.0,948
42149,1051,4.0,400
4230,1279,0.0,888
7132,1070,0.0,797
65341,-1,15.0,-1
58741,655,4.0,-2
10343,1244,1.0,888
11915,792,10.0,888
22673,1375,9.0,400
69207,51,282.0,-2
43590,618,630.0,-2
56377,535,0.0,888
66574,1549,0.0,400
67018,1070,0.0,888
10084,208,1.0,713
50705,330,0.0,283
50849,914,2.0,888
18471,769,0.0,689
10983,406,1.0,839
67985,1007,0.0,398
1484,242,0.0,-2
26202,-1,1.0,-1
30428,436,1.0,839
27992,1378,1.0,102
12263,242,10.0,888
35729,48,2.0,283
15437,1504,0.0,-2
65410,1221,3.0,888
31474,-1,6.0,-1
39642,1167,0.0,888
55639,1220,0.0,362
43736,881,3.0,888
18284,769,1.0,790
11286,741,0.0,243
30588,392,56.0,-2
23993,-1,2.0,-1
56019,414,0.0,283
58987,1533,0.0,364
44336,1007,1.0,112
54519,1188,4.0,6
12790,-1,1.0,-1
56668,1250,4.0,-2
23782,166,0.0,202
34142,342,1.0,962
54201,1421,1.0,-2
10790,792,1.0,400
66786,1680,0.0,797
34256,1007,0.0,776
3150,342,0.0,451
44977,1301,2.0,839
2772,126,0.0,-2
26870,342,0.0,888
36558,769,1.0,790
19122,-1,3.0,-1
34734,528,9.0,776
31035,-1,2.0,-1
20961,479,0.0,839
55030,72,2.0,-3
38478,-1,1.0,-1
9772,1680,0.0,830
33633,1069,0.0,46
62854,1248,0.0,102
11150,928,268.0,790
32876,1556,0.0,888
45441,739,0.0,227
34419,1051,16.0,400
46189,828,0.0,888
12508,342,0.0,888
50095,1258,2.0,671
67705,996,0.0,960
31972,691,2.0,888
26421,342,13.0,663
56038,111,0.0,713
38629,1462,0.0,355
17802,1301,0.0,839
30987,746,0.0,202
67894,64,2.0,283
29534,1680,1.0,790
375,1173,8.0,888
45217,769,1.0,235
6334,1221,0.0,790
29660,219,7.0,-2
46465,1018,12.0,790
42293,646,1.0,61
27739,1419,0.0,810
44835,895,8.0,-2
17708,1282,1.0,608
49514,1376,0.0,283
44157,769,1.0,689
45254,473,2.0,888
59637,256,0.0,1032
10211,1376,0.0,283
23148,577,2.0,65
32766,1172,3.0,98
20763,342,0.0,451
17226,1301,0.0,46
54024,1135,5.0,400
38073,1638,7.0,220
17779,1002,5.0,790
24371,828,0.0,888
16752,508,0.0,213
5834,1342,0.0,839
8208,-1,2.0,-1
27329,1007,0.0,807
21830,1276,0.0,202
60513,1567,1.0,713
12545,1,0.0,888
3373,131,0.0,1028
37205,491,3.0,888
14516,196,8.0,888
1705,1301,0.0,46
34562,263,0.0,888
30491,1244,10.0,790
4711,1625,0.0,202
16741,306,0.0,764
57532,173,0.0,888
13819,1018,3.0,888
12672,1415,1.0,888
21849,923,0.0,46
45876,342,0.0,888
64578,342,0.0,888
41817,1303,6.0,776
58697,389,0.0,227
12310,1373,0.0,960
54307,65,0.0,888
55209,646,7.0,-2
29260,1694,5.0,120
36770,921,0.0,888
58652,1694,0.0,765
50927,1498,14.0,790
45090,173,0.0,1014
44896,606,0.0,227
36871,671,1.0,-2
32450,637,211.0,-2
49466,912,437.0,888
61293,1317,0.0,888
4066,1007,0.0,776
40821,130,0.0,-2
34436,-1,3.0,-1
61026,535,0.0,839
50371,1477,0.0,1004
6425,414,0.0,283
69461,619,0.0,888
57542,1250,0.0,790
9464,1404,8.0,888
7336,-1,5.0,-1
28562,1114,0.0,-3
19171,342,0.0,451
15341,646,0.0,888
39153,1483,2.0,701
41998,739,2.0,1028
35341,964,2.0,790
26563,66,0.0,202
1224,1393,16.0,790
17284,342,6.0,790
13049,-1,2.0,-1
46292,1120,6.0,888
25287,-1,6.0,-1
38956,342,0.0,962
15873,1225,2.0,776
22323,324,0.0,888
57312,959,0.0,591
68877,769,0.0,-2
798,1142,0.0,631
26494,-1,4.0,-1
24752,646,0.0,888
8154,523,8.0,888
2920,936,2.0,888
52058,1113,0.0,595
58033,1613,0.0,-3
28168,1375,69.0,400
29946,1073,20.0,888
49284,366,2.0,888
22273,-1,1.0,-1
33150,1061,0.0,928
28403,1172,0.0,120
45661,1301,0.0,698
23423,530,2.0,776
41862,1142,0.0,839
29070,1277,6.0,942
37710,1051,0.0,400
52040,1142,0.0,704
12708,1196,1.0,410
21889,1412,2.0,230
23791,686,0.0,202
10331,819,0.0,941
51557,691,0.0,748
63571,1542,2.0,348
9028,1220,0.0,865
23728,471,2.0,698
24669,575,1.0,888
39628,1404,4.0,790
29081,1073,6.0,888
6569,1006,15.0,-2
38217,1221,15.0,790
65496,353,0.0,888
49598,1142,0.0,917
9879,196,39.0,1036
28522,1205,2.0,790
54183,-1,2.0,-1
51055,1006,0.0,230
52071,512,0.0,961
32649,209,127.0,790
10888,389,0.0,888
10102,-1,2.0,-1
65207,1603,0.0,776
51087,1051,12.0,400
44400,996,1.0,227
58165,479,1.0,678
5192,595,0.0,928
11279,5,1443.0,400
12933,959,11.0,592
1498,730,0.0,888
53413,1402,1.0,981
2469,858,13.0,888
46231,374,1.0,839
56362,1477,0.0,283
45322,130,0.0,888
50320,130,0.0,790
44386,87,6.0,698
36806,1504,1.0,-2
61226,892,8.0,888
33747,360,4.0,230
15835,-1,7.0,-1
50736,84,2.0,888
20965,1007,1.0,807
4519,1474,0.0,810
4779,-1,2.0,-1
61616,998,0.0,888
64874,1333,134.0,790
50478,1338,1.0,227
4260,1226,0.0,888
15913,406,2.0,370
48471,562,0.0,948
21618,1250,0.0,-2
59741,-1,7.0,-1
27472,65,0.0,888
25580,1279,1.0,775
35162,769,0.0,790
8551,342,0.0,663
1559,804,1.0,839
13725,618,0.0,6
61845,765,0.0,830
65088,1250,0.0,888
5531,1561,9.0,790
51851,-1,56.0,-1
44482,209,0.0,839
11921,421,4.0,-2
25963,227,1.0,839
51216,1561,0.0,-3
9376,242,208.0,790
70547,1493,0.0,888
23039,407,21.0,790
70159,1301,0.0,810
41049,65,0.0,544
7078,635,1.0,-2
4868,1301,0.0,202
58798,342,0.0,962
21100,-1,1.0,-1
67336,342,140.0,364
28336,1277,0.0,-3
14666,330,0.0,888
38600,-1,2.0,-1
66745,546,2.0,888
11770,936,0.0,888
38403,1256,6.0,-2
18375,1312,2.0,888
16834,642,0.0,888
13284,769,0.0,-2
55156,1342,0.0,19
63508,244,0.0,689
19204,-1,2.0,-1
28909,64,0.0,283
48323,1147,0.0,698
26526,962,1.0,790
49718,-1,1.0,-1
22272,1084,0.0,46
40142,-1,1.0,-1
9181,1076,0.0,186
52421,1043,13.0,888
39030,1018,25.0,790
8409,279,14.0,964
27949,74,0.0,-3
28611,828,0.0,888
52788,617,0.0,1028
51928,472,0.0,810
31930,389,0.0,575
22597,1680,0.0,698
63083,-1,22.0,-1
9889,1172,9.0,676
33233,1084,0.0,810
35028,1073,17.0,790
3488,1210,1.0,698
4333,1007,0.0,348
40957,618,0.0,982
57728,1179,1.0,551
58653,575,4.0,888
66791,490,0.0,790
53507,-1,1.0,-1
15151,193,0.0,689
11209,242,8.0,-2
14335,1142,0.0,709
33517,342,29.0,-2
33017,769,7.0,790
63881,1301,0.0,960
61361,-1,8.0,-1
38681,286,1.0,839
67490,479,0.0,434
12494,769,0.0,719
22176,888,0.0,-3
45987,1098,0.0,888
31768,959,291.0,790
5405,130,0.0,-2
42364,828,0.0,888
62434,1680,0.0,790
58984,342,0.0,888
48768,-1,3.0,-1
66670,1680,0.0,790
53763,1084,0.0,202
31640,5,647.0,790
38281,1167,0.0,776
11305,1421,0.0,348
23266,-1,6.0,-1
8759,-1,1.0,-1
50044,1255,2.0,790
69244,48,64.0,956
61470,828,0.0,888
39544,606,0.0,479
37160,-1,2.0,-1
872,624,2.0,790
39109,936,0.0,71
39321,1254,25.0,888
44517,769,0.0,961
30051,921,3.0,558
54257,1250,2.0,790
43261,512,0.0,227
59065,691,2.0,888
25065,1286,0.0,888
55281,1135,77.0,400
58816,-1,3.0,-1
58657,1474,0.0,888
9970,984,63.0,1036
16485,374,0.0,227
17545,1171,6.0,1080
47630,637,0.0,584
57715,-1,1.0,-1
20379,360,0.0,230
58680,51,25.0,790
21056,227,0.0,830
32053,1493,1.0,486
34461,-1,2.0,-1
11104,1069,0.0,46
25023,1084,0.0,960
5523,1196,1.0,275
26124,438,0.0,-3
24672,333,0.0,6
34878,936,0.0,888
30160,804,0.0,384
21778,1221,0.0,888
63975,610,220.0,-2
63082,-1,2.0,-1
15258,936,0.0,888
30721,619,0.0,987
29757,858,1122.0,888
18992,-1,1.0,-1
56901,819,0.0,546
32268,646,0.0,888
8520,196,3.0,202
37856,408,0.0,364
43202,598,0.0,689
53668,828,2.0,107
30670,512,0.0,713
25180,1172,0.0,1008
33401,1186,0.0,888
19410,-1,3.0,-1
9670,220,1.0,888
19303,1474,0.0,888
38193,618,0.0,1036
63895,-1,8.0,-1
27123,1474,0.0,810
67581,790,0.0,888
44195,1584,52.0,-2
28468,508,1.0,441
52351,173,0.0,881
52134,1404,0.0,689
57942,130,0.0,400
69205,1244,0.0,888
38508,1250,0.0,839
70608,844,13.0,490
3099,937,118.0,-3
4520,524,1.0,587
19745,976,0.0,839
36942,-1,1.0,-1
12872,561,1.0,888
312,1172,7.0,456
49107,1007,0.0,678
50493,1343,15.0,917
28961,1511,12.0,839
32117,739,0.0,348
36204,479,12.0,38
15677,532,110.0,790
1464,686,2.0,888
36536,-1,1.0,-1
40935,512,0.0,689
1407,173,0.0,6
1597,209,0.0,6
13176,224,2.0,992
2746,-1,1.0,-1
59682,130,0.0,-2
21081,50,7.0,202
30443,1374,0.0,202
38462,1680,0.0,-2
64453,926,1.0,888
30502,1250,4.0,790
19118,-1,2.0,-1
36686,767,0.0,207
59393,290,15.0,888
30506,828,2.0,451
22408,227,1.0,719
